Fecha,Hora,Usuario,Archivo_Imagen,Etiqueta,mean_h,mean_s,mean_v,std_v,mean_a,mean_b,std_l,skew_v,v_95,Etiqueta_cod,Usuario_cod
20/01/2026,00-10-17-789,victor,img_victor_artificial_00-10-17-789.jpg,artificial,-0.35095355086597085,-0.17955298965549285,0.5732566886219845,0.7069730647909156,0.8975640388684716,1.2582835450124112,0.6281365667882413,-0.5313287732301358,0.7650597565652025,0,1
20/01/2026,00-10-17-956,victor,img_victor_artificial_00-10-17-956.jpg,artificial,-0.36248934532596055,-0.19632168866823196,0.5793173475054462,0.7301102825647487,0.9077149686235197,1.2628076162442416,0.6482636809485546,-0.5434014489725306,0.7650597565652025,0,1
20/01/2026,00-10-18-110,victor,img_victor_artificial_00-10-18-110.jpg,artificial,-0.3450720242890004,-0.20378499659482555,0.5937868532456373,0.7291142756428379,0.9286356894493619,1.2569780164372877,0.6450819381981376,-0.5598173407658763,0.7650597565652025,0,1
20/01/2026,00-10-18-267,victor,img_victor_artificial_00-10-18-267.jpg,artificial,-0.3690242157947241,-0.21162249677781375,0.6168213668082938,0.736635233557216,0.9793905888772148,1.2762907720569034,0.6669751075335497,-0.5703913959160074,0.788290758115252,0,1
20/01/2026,00-10-18-418,victor,img_victor_artificial_00-10-18-418.jpg,artificial,-0.3584321712181144,-0.23902687111691628,0.630114564073606,0.7477955023036357,0.9578542652196712,1.264258498358703,0.711351350916796,-0.5687197166884357,0.8115217596653014,0,1
20/01/2026,00-10-18-578,victor,img_victor_artificial_00-10-18-578.jpg,artificial,-0.3430728237923528,-0.32062187627379884,0.6362186229722352,0.7855526949015474,0.8782472441501513,1.2047412998388394,0.7705328470676408,-0.5773249939480223,0.8115217596653014,0,1
20/01/2026,00-10-18-732,victor,img_victor_artificial_00-10-18-732.jpg,artificial,-0.3282190921659924,-0.386475746827989,0.6327468787976502,0.8297873664867494,0.8442329318248725,1.162973498871076,0.8084847756793563,-0.5753221637369507,0.8231372604403261,0,1
20/01/2026,00-10-18-904,victor,img_victor_artificial_00-10-18-904.jpg,artificial,-0.3335853399754721,-0.43943377485944596,0.6249444853647106,0.8849270830173228,0.8073253363211039,1.133005290578626,0.8495949481916608,-0.5754900763928822,0.8463682619903755,0,1
20/01/2026,00-10-19-073,victor,img_victor_artificial_00-10-19-073.jpg,artificial,-0.3315925416922499,-0.4635024480280556,0.6235073022656311,0.9016296519106298,0.79720273031198,1.125848128445743,0.8628513309290317,-0.5797781994275955,0.8463682619903755,0,1
20/01/2026,00-10-19-242,victor,img_victor_artificial_00-10-19-242.jpg,artificial,-0.3370246408398192,-0.4695293010563862,0.6227885228800353,0.9162861556424028,0.8039475416305272,1.1356749505844137,0.8785060654115487,-0.58335188506294,0.8463682619903755,0,1
20/01/2026,00-10-19-413,victor,img_victor_artificial_00-10-19-413.jpg,artificial,-0.3484783597190022,-0.47620059218509075,0.6214648520757512,0.9221766976603474,0.7944139692755152,1.1393536640890651,0.8856885148481564,-0.5830642222735758,0.8463682619903755,0,1
20/01/2026,00-10-19-586,victor,img_victor_artificial_00-10-19-586.jpg,artificial,-0.36303782811960084,-0.4685399566004047,0.6200474016487164,0.9270733462412042,0.8098747241066355,1.1549672874925525,0.8898333100783286,-0.5826695794641507,0.8579837627654002,0,1
20/01/2026,00-10-19-756,victor,img_victor_artificial_00-10-19-756.jpg,artificial,-0.3715254532137023,-0.45208528399978354,0.6220876768947835,0.9218624462246803,0.8119408536431783,1.162339249855785,0.8885139493726333,-0.5824022460305083,0.8579837627654002,0,1
20/01/2026,00-10-19-912,victor,img_victor_artificial_00-10-19-912.jpg,artificial,-0.37009068139630746,-0.4640017170303471,0.6221234646066074,0.9234946891360954,0.7977544167258963,1.1585022624971923,0.8868015204061144,-0.582674034366137,0.8579837627654002,0,1
20/01/2026,00-10-20-066,victor,img_victor_artificial_00-10-20-066.jpg,artificial,-0.3672393900345745,-0.46055828822986766,0.6266312333801656,0.9151512056634666,0.8064305064720845,1.1583765201496734,0.8780625849176863,-0.583085413229177,0.8463682619903755,0,1
20/01/2026,00-10-20-236,victor,img_victor_artificial_00-10-20-236.jpg,artificial,-0.3851783920524495,-0.4520816881360163,0.6360890556376596,0.9068764500286047,0.8289298374909565,1.1717958819089596,0.8756624748038146,-0.5808613556744974,0.8579837627654002,0,1
20/01/2026,00-10-20-404,victor,img_victor_artificial_00-10-20-404.jpg,artificial,-0.39347080928502887,-0.4511873931099338,0.6376829730967544,0.8983489363526953,0.846151928274198,1.181624665166811,0.8726806966399284,-0.577508631747721,0.8695992635404248,0,1
20/01/2026,00-10-20-566,victor,img_victor_artificial_00-10-20-566.jpg,artificial,-0.4106422217019737,-0.4346933142909111,0.642602122606337,0.8786973292805589,0.8668009416612901,1.198118715722844,0.859535983726425,-0.5751306172620432,0.8695992635404248,0,1
20/01/2026,00-10-20-733,victor,img_victor_artificial_00-10-20-733.jpg,artificial,-0.4042077586176762,-0.3968835852603747,0.6658326381509325,0.8176257804493995,0.9217347215493197,1.2195926246804811,0.7723515105853958,-0.5913981291593514,0.8347527612153508,0,1
20/01/2026,00-10-20-903,victor,img_victor_artificial_00-10-20-903.jpg,artificial,-0.4517421255053773,-0.3509575468571992,0.6750784033867092,0.8625038102139158,1.0190029767901614,1.2771420131416304,0.8168766428842205,-0.5698706356359948,0.8928302650904743,0,1
20/01/2026,00-10-21-057,victor,img_victor_artificial_00-10-21-057.jpg,artificial,-0.4819098721146118,-0.2950877588722228,0.6872092118175418,0.8656363500183756,1.1086980138074107,1.3215664384406236,0.7981321623634052,-0.5671817052731852,0.9160612666405237,0,1
20/01/2026,00-10-21-225,victor,img_victor_artificial_00-10-21-225.jpg,artificial,-0.4936419083339446,-0.26896581042154305,0.6928169880825931,0.8538844127396903,1.1041223502517212,1.340564492111584,0.8104729578693618,-0.5629749253425655,0.9160612666405237,0,1
20/01/2026,00-10-21-397,victor,img_victor_artificial_00-10-21-397.jpg,artificial,-0.1644874942401571,-0.6266037109412048,0.8344027655823774,0.5882476299475918,1.0162966804652735,1.1076611705962622,0.6327059513907115,-0.4868353831312779,0.9160612666405237,0,1
20/01/2026,00-10-21-563,victor,img_victor_artificial_00-10-21-563.jpg,artificial,-0.1278146613724427,-0.7245882183017653,0.8687976433886159,0.48055238065914585,1.0325251842676977,1.080977144773127,0.552179841870506,-0.4740471119721222,0.9160612666405237,0,1
20/01/2026,00-10-21-735,victor,img_victor_artificial_00-10-21-735.jpg,artificial,-0.36067314474349615,-0.41771694487790073,0.7629489608384099,0.6674143817953321,0.9655853945930862,1.2803502887626217,0.6883243573089762,-0.5183854119166813,0.9160612666405237,0,1
20/01/2026,00-10-21-901,victor,img_victor_artificial_00-10-21-901.jpg,artificial,-0.44045172271649224,-0.2928197326746285,0.7713251835379514,0.771488526192568,0.9991833729185873,1.3390651588173466,0.8081796500785074,-0.5625855034616668,0.9276767674155484,0,1
20/01/2026,00-10-22-055,victor,img_victor_artificial_00-10-22-055.jpg,artificial,-0.44380540888826336,-0.291970775188626,0.7778136340971142,0.7868163075273429,0.996799666514058,1.331447133676809,0.8222041149416685,-0.5616063152816714,0.9276767674155484,0,1
20/01/2026,00-10-22-225,victor,img_victor_artificial_00-10-22-225.jpg,artificial,-0.4258282719469413,-0.3119123605917828,0.7776016363920456,0.7913017604142123,0.9535134631677662,1.312452540804406,0.8249004020848393,-0.56132993844577,0.9276767674155484,0,1
20/01/2026,00-10-22-398,victor,img_victor_artificial_00-10-22-398.jpg,artificial,-0.42360614717412826,-0.32104303718373567,0.7767832643520537,0.7890571796336526,0.929206926767543,1.3110114642858546,0.8239306986177292,-0.562307873851554,0.9276767674155484,0,1
20/01/2026,00-10-22-567,victor,img_victor_artificial_00-10-22-567.jpg,artificial,-0.3746639295776588,-0.37299963569129124,0.783824783350517,0.770549634341761,0.8987388476926572,1.2836808459325768,0.8078681357720516,-0.5558338207928545,0.9276767674155484,0,1
20/01/2026,00-10-22-737,victor,img_victor_artificial_00-10-22-737.jpg,artificial,-0.10209541919601749,-0.7787398877502698,0.9066827919362787,0.47472118785203676,0.9086859968686463,1.0377195853871293,0.593471324924118,-0.4617689869448587,0.9276767674155484,0,1
20/01/2026,00-10-22-906,victor,img_victor_artificial_00-10-22-906.jpg,artificial,-0.04686022345542052,-0.7178426373690374,0.915364633785908,0.4773364271122903,0.9014218333239994,0.9902827656653908,0.6078112636316186,-0.45141659227810454,0.9276767674155484,0,1
20/01/2026,00-10-23-061,victor,img_victor_artificial_00-10-23-061.jpg,artificial,-0.032925428164754605,-0.7072924101456058,0.9247471238986249,0.4649282609701259,0.9081546133168432,0.9814456165536688,0.5949425575746827,-0.448698625243209,0.9276767674155484,0,1
20/01/2026,00-10-23-231,victor,img_victor_artificial_00-10-23-231.jpg,artificial,-0.04420254934317906,-0.7187233644967809,0.930778381496185,0.45879605182225003,0.9134080415536981,0.9988744287995682,0.5878211826988726,-0.45052219121748444,0.9276767674155484,0,1
20/01/2026,00-10-23-389,victor,img_victor_artificial_00-10-23-389.jpg,artificial,-0.060974718140305834,-0.7223460674949944,0.9275570722155004,0.467780929153277,0.8807041411193617,1.019580386557718,0.5954082089479161,-0.45115021171670644,0.9276767674155484,0,1
20/01/2026,00-10-23-559,victor,img_victor_artificial_00-10-23-559.jpg,artificial,-0.1041222963420072,-0.733482272229505,0.9236685099453597,0.48516608367682473,0.860439127544224,1.0460740684602972,0.609220113855527,-0.45709399615183155,0.9276767674155484,0,1
20/01/2026,00-10-23-724,victor,img_victor_artificial_00-10-23-724.jpg,artificial,-0.15046791932823064,-0.7428857896186715,0.9346957518857331,0.5038909523416218,0.8462333903752954,1.0963385913218635,0.6149360504890629,-0.47192447019784833,0.9276767674155484,0,1
20/01/2026,00-10-23-885,victor,img_victor_artificial_00-10-23-885.jpg,artificial,-0.19283200180868953,-0.7556321628351049,0.93020558038484,0.5242983602073298,0.8420424785894217,1.1421639478761616,0.6215458714215814,-0.48220539116594946,0.9276767674155484,0,1
20/01/2026,00-10-24-054,victor,img_victor_artificial_00-10-24-054.jpg,artificial,-0.2585658731996675,-0.7436616806357468,0.9136443323190918,0.5486743164667333,0.8225249111234681,1.193823403275539,0.6212751677718502,-0.5011597136334612,0.9276767674155484,0,1
20/01/2026,00-10-24-221,victor,img_victor_artificial_00-10-24-221.jpg,artificial,-0.2865418757258834,-0.7237962756453991,0.8901050933864209,0.5576124132747619,0.8036482624037145,1.220845203037703,0.6097489958225579,-0.5122242155333943,0.9276767674155484,0,1
20/01/2026,00-10-24-376,victor,img_victor_artificial_00-10-24-376.jpg,artificial,-0.2953993976478284,-0.6938773916221981,0.8728695336499337,0.5647328613625571,0.7839702772617423,1.2323174041696585,0.6015105708496082,-0.5187064503819352,0.9160612666405237,0,1
20/01/2026,00-10-24-529,victor,img_victor_artificial_00-10-24-529.jpg,artificial,-0.40328309607866913,-0.5000526979709119,0.8060247314278872,0.693079359926134,0.8925956026591616,1.3343516665445703,0.713899909543973,-0.5572651162406502,0.9160612666405237,0,1
20/01/2026,00-10-24-687,victor,img_victor_artificial_00-10-24-687.jpg,artificial,-0.2291749019758437,-0.720445968595272,0.9040170423941709,0.5775065850263684,0.9383133870601654,1.18810627942164,0.6375088898522034,-0.5017120122429667,0.9276767674155484,0,1
20/01/2026,00-10-25-160,victor,img_victor_artificial_00-10-25-160.jpg,artificial,-0.459605077489547,-0.25260029299990233,0.698908412534894,0.8264800744659344,0.8562467118426407,1.4053558322702273,0.7749834492061313,-0.6142555989376403,0.8347527612153508,0,1
20/01/2026,00-10-25-317,victor,img_victor_artificial_00-10-25-317.jpg,artificial,-0.45424777687274204,-0.25651715248261076,0.6523099249967539,0.7461020664364296,0.8316762382348473,1.353182217565442,0.7101804771681436,-0.5988100448085146,0.788290758115252,0,1
20/01/2026,00-10-25-474,victor,img_victor_artificial_00-10-25-474.jpg,artificial,-0.4405911398610226,-0.2802976746299249,0.6435804321054134,0.7551061189568081,0.7950964963564343,1.3161486736617836,0.728285674244604,-0.5969991387780335,0.7766752573402272,0,1
20/01/2026,00-10-25-641,victor,img_victor_artificial_00-10-25-641.jpg,artificial,-0.3967444479063318,-0.32779395630597447,0.6362223599211493,0.7761824463456677,0.7756769340644172,1.2723677261742297,0.7529486790042276,-0.5926248984931105,0.7766752573402272,0,1
20/01/2026,00-10-25-798,victor,img_victor_artificial_00-10-25-798.jpg,artificial,-0.3954548592020793,-0.363635672803569,0.6315580545097411,0.8002862762570033,0.7665481656887223,1.2451314722615687,0.7761812644907553,-0.5889996262584399,0.788290758115252,0,1
20/01/2026,00-10-25-962,victor,img_victor_artificial_00-10-25-962.jpg,artificial,-0.387227736593379,-0.4171732651045411,0.6210954082108748,0.851888136326165,0.7342315235503911,1.2079714938506818,0.8157457410259159,-0.5835416406007112,0.7999062588902767,0,1
20/01/2026,00-10-26-132,victor,img_victor_artificial_00-10-26-132.jpg,artificial,-0.3909118326493198,-0.41539679719105593,0.6166709991019854,0.8603277949145584,0.7497414062947921,1.2042099519006033,0.8234581363318807,-0.5844386210154123,0.7999062588902767,0,1
20/01/2026,00-10-26-304,victor,img_victor_artificial_00-10-26-304.jpg,artificial,-0.4037756290941142,-0.41367945714055426,0.6165337403751998,0.8661733060345377,0.7690073185314972,1.2065477213249098,0.8307646122440255,-0.5849185950108112,0.7999062588902767,0,1
20/01/2026,00-10-26-476,victor,img_victor_artificial_00-10-26-476.jpg,artificial,-0.406833540958693,-0.4134371626499855,0.6169308455709285,0.8662199539383324,0.7819622991327579,1.206329806375858,0.8296094126746412,-0.5853665750482495,0.7999062588902767,0,1
